start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
42.1935,42.2057,26328.0,44318.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
42.3335,42.3448,27187.0,36457.0,Echolocation,0.508,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
42.457499999999996,42.4677,22031.0,28828.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
42.4815,42.495,25468.0,36413.0,Echolocation,0.597,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
42.6305,42.6484,24609.0,38442.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
42.7845,42.8025,23750.0,39061.0,Echolocation,0.62,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
42.9505,42.9675,23750.0,42128.0,Echolocation,0.656,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.0585,43.0701,22890.0,31031.0,Echolocation,0.56,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.1115,43.1285,24609.0,38796.0,Echolocation,0.605,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.2025,43.211600000000004,22031.0,29933.0,Echolocation,0.513,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.5565,43.5727,23750.0,35066.0,Echolocation,0.605,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.7205,43.7308,22890.0,32562.0,Echolocation,0.656,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.841499999999996,43.8568,23750.0,37421.0,Echolocation,0.654,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.9945,44.0019,28046.0,41274.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.0845,44.0965,22890.0,32788.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.2255,44.2356,22890.0,30801.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.3685,44.382999999999996,24609.0,37881.0,Echolocation,0.651,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.4705,44.4839,22031.0,30170.0,Echolocation,0.617,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.4925,44.5035,25468.0,34130.0,Echolocation,0.59,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.7735,44.786,25468.0,37209.0,Echolocation,0.645,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
44.9955,45.0098,24609.0,43392.0,Echolocation,0.741,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.1065,45.121700000000004,23750.0,43416.0,Echolocation,0.637,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.2225,45.2364,24609.0,42399.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.338499999999996,45.3478,26328.0,43563.0,Echolocation,0.652,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.3615,45.3735,22031.0,29699.0,Echolocation,0.613,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.4445,45.4523,27187.0,40925.0,Echolocation,0.637,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.4925,45.505,22890.0,30858.0,Echolocation,0.608,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.5035,45.509299999999996,27187.0,43563.0,Echolocation,0.531,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.554500000000004,45.5687,25468.0,32250.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.5945,45.603,22890.0,33236.0,Echolocation,0.522,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.7245,45.737,23750.0,32857.0,Echolocation,0.573,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.8645,45.8746,22890.0,30903.0,Echolocation,0.627,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
45.9685,45.9823,25468.0,41207.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.0085,46.0192,22890.0,29270.0,Echolocation,0.635,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.1095,46.1235,24609.0,35180.0,Echolocation,0.621,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.2055,46.225,25468.0,31809.0,Echolocation,0.578,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.3755,46.3868,22890.0,28460.0,Echolocation,0.506,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.4075,46.422,25468.0,41658.0,Echolocation,0.726,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.585499999999996,46.5951,22890.0,30150.0,Echolocation,0.602,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.664500000000004,46.6815,24609.0,35279.0,Echolocation,0.509,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.7905,46.802,22031.0,32053.0,Echolocation,0.714,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.9255,46.9411,24609.0,39118.0,Echolocation,0.634,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.0815,47.0954,26328.0,40522.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.2195,47.2342,25468.0,40571.0,Echolocation,0.639,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.3675,47.384699999999995,24609.0,35935.0,Echolocation,0.52,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.6285,47.645700000000005,24609.0,37235.0,Echolocation,0.596,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.7795,47.798500000000004,23750.0,38459.0,Echolocation,0.614,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.9495,47.959599999999995,23750.0,32247.0,Echolocation,0.666,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
47.9815,47.9948,25468.0,33091.0,Echolocation,0.638,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.052499999999995,48.0685,24609.0,36736.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.2175,48.2325,24609.0,35481.0,Echolocation,0.554,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.3675,48.3825,24609.0,34667.0,Echolocation,0.609,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.432500000000005,48.4441,22031.0,28224.0,Echolocation,0.538,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.5275,48.5458,24609.0,37719.0,Echolocation,0.571,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.686499999999995,48.6997,25468.0,31854.0,Echolocation,0.671,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
48.8525,48.8664,22031.0,31336.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
49.3785,49.3923,22031.0,30906.0,Echolocation,0.642,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
49.5235,49.537,23750.0,28644.0,Echolocation,0.543,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
49.661500000000004,49.6721,23750.0,31270.0,Echolocation,0.544,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
49.7115,49.728300000000004,24609.0,34366.0,Echolocation,0.551,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
49.8005,49.811099999999996,22031.0,30481.0,Echolocation,0.508,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
49.8345,49.846000000000004,25468.0,33231.0,Echolocation,0.642,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.0215,50.035399999999996,24609.0,33764.0,Echolocation,0.575,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.075500000000005,50.0854,22031.0,30294.0,Echolocation,0.543,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.1345,50.145399999999995,26328.0,31876.0,Echolocation,0.649,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.1715,50.186800000000005,23750.0,33279.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.302499999999995,50.318799999999996,25468.0,30771.0,Echolocation,0.589,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.4725,50.4881,25468.0,30227.0,Echolocation,0.513,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.588499999999996,50.6023,24609.0,30864.0,Echolocation,0.616,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.6535,50.6646,21171.0,27256.0,Echolocation,0.512,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.7085,50.718599999999995,25468.0,32479.0,Echolocation,0.687,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.7305,50.7488,25468.0,29402.0,Echolocation,0.526,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.8585,50.8754,21171.0,29968.0,Echolocation,0.669,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
50.963499999999996,50.9751,22031.0,32166.0,Echolocation,0.672,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.0155,51.0319,22890.0,30936.0,Echolocation,0.573,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.1405,51.153999999999996,24609.0,35418.0,Echolocation,0.647,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.2945,51.3064,24609.0,33111.0,Echolocation,0.518,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.438500000000005,51.4513,24609.0,32712.0,Echolocation,0.644,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.5775,51.5899,23750.0,31613.0,Echolocation,0.608,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.7815,51.7953,25468.0,31459.0,Echolocation,0.609,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.811499999999995,51.826,23750.0,31505.0,Echolocation,0.611,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
51.9555,51.9698,24609.0,31129.0,Echolocation,0.574,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
52.1445,52.1584,22031.0,31299.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
52.3935,52.4113,22031.0,30726.0,Echolocation,0.519,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
52.801500000000004,52.8203,21171.0,29247.0,Echolocation,0.544,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
52.9045,52.9174,25468.0,34010.0,Echolocation,0.636,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.158500000000004,53.172,23750.0,32009.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.2275,53.247299999999996,21171.0,29038.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.3735,53.3872,22031.0,27600.0,Echolocation,0.588,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.4705,53.4859,23750.0,33911.0,Echolocation,0.614,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.6295,53.649699999999996,22031.0,29599.0,Echolocation,0.559,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.7385,53.7543,23750.0,30967.0,Echolocation,0.587,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
53.9525,53.9695,22031.0,27624.0,Echolocation,0.511,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.0165,54.0313,23750.0,33520.0,Echolocation,0.614,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.1035,54.1197,22031.0,31009.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.185500000000005,54.1984,23750.0,30787.0,Echolocation,0.624,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.3215,54.3351,23750.0,30445.0,Echolocation,0.638,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.3675,54.3811,22031.0,28968.0,Echolocation,0.553,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.5115,54.530100000000004,22031.0,30284.0,Echolocation,0.624,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.6395,54.653800000000004,22890.0,29848.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.789500000000004,54.8024,22890.0,31354.0,Echolocation,0.681,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.920500000000004,54.9345,22890.0,31071.0,Echolocation,0.622,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
54.942499999999995,54.952,26328.0,34288.0,Echolocation,0.509,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.0415,55.0503,26328.0,36032.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.063500000000005,55.0774,22890.0,28729.0,Echolocation,0.56,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.1395,55.1523,24609.0,36761.0,Echolocation,0.689,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.2035,55.2188,22031.0,30222.0,Echolocation,0.681,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.2325,55.2418,26328.0,36151.0,Echolocation,0.61,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.3405,55.3549,22890.0,33559.0,Echolocation,0.626,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.5405,55.5507,23750.0,34946.0,Echolocation,0.699,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.6405,55.6511,22890.0,32690.0,Echolocation,0.646,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.7245,55.7339,22890.0,33372.0,Echolocation,0.632,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.0205,56.0349,24609.0,33336.0,Echolocation,0.632,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.177499999999995,56.192499999999995,25468.0,35390.0,Echolocation,0.546,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.2855,56.302,24609.0,31380.0,Echolocation,0.563,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.4375,56.452200000000005,25468.0,38142.0,Echolocation,0.608,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.5865,56.6042,22031.0,33155.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.6225,56.636399999999995,25468.0,37129.0,Echolocation,0.63,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.783500000000004,56.798,24609.0,33987.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
56.8565,56.8746,21171.0,31420.0,Echolocation,0.599,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.0565,57.071600000000004,24609.0,34488.0,Echolocation,0.582,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.1785,57.188500000000005,27187.0,36744.0,Echolocation,0.671,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.3285,57.3434,25468.0,34688.0,Echolocation,0.61,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.6085,57.6235,25468.0,36166.0,Echolocation,0.609,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.8185,57.836200000000005,21171.0,29775.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.8825,57.896699999999996,25468.0,35423.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
57.9745,57.989000000000004,23750.0,32755.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.0275,58.0402,26328.0,43060.0,Echolocation,0.748,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.1005,58.1131,24609.0,34101.0,Echolocation,0.562,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.2145,58.225,25468.0,34940.0,Echolocation,0.622,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.2945,58.3094,25468.0,39333.0,Echolocation,0.652,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.4865,58.5011,24609.0,37303.0,Echolocation,0.66,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.5625,58.578,24609.0,36848.0,Echolocation,0.627,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.7275,58.7375,26328.0,37492.0,Echolocation,0.66,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.7575,58.7696,22031.0,28705.0,Echolocation,0.602,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.8465,58.8625,24609.0,34364.0,Echolocation,0.597,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
58.8935,58.9052,24609.0,42164.0,Echolocation,0.555,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.0075,59.0186,25468.0,43211.0,Echolocation,0.707,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.1155,59.1251,27187.0,39071.0,Echolocation,0.562,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.1345,59.1488,25468.0,33993.0,Echolocation,0.552,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.2035,59.2127,28046.0,41317.0,Echolocation,0.618,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.2815,59.2889,27187.0,40640.0,Echolocation,0.574,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.319500000000005,59.3352,24609.0,32711.0,Echolocation,0.581,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.3425,59.3484,28906.0,40377.0,Echolocation,0.573,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.3935,59.3994,27187.0,41431.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.466499999999996,59.4807,24609.0,33059.0,Echolocation,0.503,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.7375,59.7499,22890.0,33778.0,Echolocation,0.652,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.802499999999995,59.8157,24609.0,41104.0,Echolocation,0.701,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
59.941500000000005,59.955200000000005,24609.0,37073.0,Echolocation,0.646,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
36.9638144,37.2173568,14328.0,46442.7,Feeding Buzz,0.31148256016775955,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
39.1348992,39.2798976,16007.88,49604.738,Feeding Buzz,0.28765927074502035,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
39.6698368,39.807872,15679.140000000001,53240.0,Feeding Buzz,0.34028131802733363,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
40.535936,40.779648,14328.0,46442.7,Feeding Buzz,0.3247102880456106,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
43.3578752,43.5028736,16007.88,49604.738,Feeding Buzz,0.28248279615223204,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
46.2320384,46.3733504,15679.140000000001,53240.0,Feeding Buzz,0.29148226497300195,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
55.7734656,56.0200448,14328.0,39920.939999999995,Feeding Buzz,0.2823069690098156,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
60.0885,60.1037,23750.0,34763.0,Echolocation,0.64,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
60.2205,60.2347,26328.0,33116.0,Echolocation,0.514,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
60.3745,60.3884,24609.0,36551.0,Echolocation,0.677,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
60.4985,60.5135,25468.0,33045.0,Echolocation,0.547,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
60.7665,60.7824,24609.0,32222.0,Echolocation,0.576,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
60.9105,60.923,25468.0,33600.0,Echolocation,0.645,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.0505,61.0635,25468.0,35443.0,Echolocation,0.62,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.0975,61.1095,22031.0,27908.0,Echolocation,0.561,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.1925,61.2084,25468.0,39808.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.2645,61.2765,22031.0,28009.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.3525,61.3672,25468.0,39428.0,Echolocation,0.653,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.5065,61.5218,25468.0,37310.0,Echolocation,0.537,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
61.9215,61.9346,24609.0,36186.0,Echolocation,0.667,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.0565,62.0689,25468.0,37767.0,Echolocation,0.665,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.1675,62.1826,23750.0,36780.0,Echolocation,0.516,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.2205,62.238,24609.0,35073.0,Echolocation,0.55,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.2655,62.275,28906.0,40456.0,Echolocation,0.607,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.3225,62.3358,22890.0,28475.0,Echolocation,0.513,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.3435,62.3503,28046.0,37829.0,Echolocation,0.523,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.3875,62.4011,26328.0,36572.0,Echolocation,0.615,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.6495,62.6632,24609.0,30213.0,Echolocation,0.536,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.7815,62.7958,24609.0,39253.0,Echolocation,0.712,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.8245,62.8394,24609.0,37822.0,Echolocation,0.623,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
62.9355,62.9509,24609.0,38327.0,Echolocation,0.666,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
63.1255,63.1415,23750.0,34983.0,Echolocation,0.603,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
63.1945,63.2076,25468.0,34260.0,Echolocation,0.551,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
63.3485,63.3617,24609.0,37835.0,Echolocation,0.667,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
63.4005,63.4135,23750.0,32242.0,Echolocation,0.545,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
63.5605,63.5752,23750.0,31072.0,Echolocation,0.549,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
63.7515,63.7615,27187.0,37754.0,Echolocation,0.66,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
64.0385,64.0521,25468.0,35125.0,Echolocation,0.61,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
64.3765,64.3927,22890.0,30168.0,Echolocation,0.519,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
64.4785,64.4933,24609.0,34265.0,Echolocation,0.598,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
64.6485,64.6628,23750.0,30935.0,Echolocation,0.518,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
64.7405,64.7541,24609.0,33252.0,Echolocation,0.666,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
64.8965,64.9113,24609.0,33478.0,Echolocation,0.575,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.1545,65.1672,24609.0,31877.0,Echolocation,0.642,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.2005,65.2163,23750.0,32199.0,Echolocation,0.538,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.4915,65.5109,22890.0,30469.0,Echolocation,0.527,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.6305,65.646,23750.0,29380.0,Echolocation,0.544,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.7555,65.7697,23750.0,31645.0,Echolocation,0.66,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.8875,65.9004,24609.0,32438.0,Echolocation,0.627,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
65.9345,65.9468,24609.0,30647.0,Echolocation,0.565,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
66.0515,66.0641,22890.0,31748.0,Echolocation,0.596,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
66.2225,66.2377,23750.0,32417.0,Echolocation,0.647,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
66.3915,66.4077,23750.0,32862.0,Echolocation,0.558,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
